,imagename,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
2339,1248c_num2.png,2,3,1,1,2,2,3,1,1,1,1,1,3,1,1
2340,1501a_num1.png,2,2,2,1,2,2,3,2,1,4,2,3,3,1,1
2341,0003c_num1.png,1,1,2,3,2,1,1,1,1,2,1,3,2,1,1
2342,0411a_num4.png,2,3,2,2,2,2,2,1,1,2,1,3,2,1,1
2343,0364b_num1.png,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1
2344,0325a_num6.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
2345,1037a_num1.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
2346,0777c_num3.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1
2347,1091b_num3.png,2,3,1,1,2,2,2,2,1,4,1,3,4,1,1
2348,0671c_num1.png,1,1,3,1,2,1,1,1,1,1,2,2,2,2,1
2349,0389a_num1.png,2,3,1,1,2,2,2,1,1,2,1,3,4,1,1
2350,0700a_num3.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,1
2351,0190c_num2.png,2,1,1,1,2,2,1,1,1,1,1,1,3,1,1
2352,1194a_num3.png,2,2,2,2,2,2,2,1,1,3,2,3,2,2,2
2353,0411c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1
2354,0178b_num3.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
2355,1491b_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
2356,1448a_num4.png,2,3,2,1,2,2,2,1,1,2,1,3,4,1,1
2357,0781c_num2.png,2,1,3,3,2,1,1,1,1,4,2,2,4,2,2
2358,0394a_num7.png,2,2,1,1,2,2,2,1,1,2,1,3,2,1,1
2359,0808c_num2.png,1,2,2,2,2,2,1,1,1,4,1,3,2,1,1
2360,0961c_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2
2361,1439b_num7.png,1,2,2,1,2,2,1,1,1,4,2,2,2,2,2
2362,0840a_num6.png,2,2,2,1,2,2,2,1,1,2,2,2,3,2,2
2363,0279c_num4.png,1,2,2,1,2,2,1,1,2,4,2,2,2,2,2
2364,0004b_num1.png,2,3,2,1,2,2,1,1,1,1,1,3,4,1,1
2365,1307a_num1.png,1,3,2,1,2,2,2,1,1,2,1,3,4,2,1
2366,0100a_num5.png,1,3,3,2,2,1,1,1,1,2,2,1,2,1,2
2367,0647c_num1.png,2,1,1,1,2,2,3,1,1,3,1,3,4,1,1
2368,1194b_num2.png,2,2,2,2,2,2,1,2,2,3,2,2,3,2,2
2369,1252a_num3.png,1,2,2,3,2,2,1,1,1,2,1,3,2,1,1
2370,0314c_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,2,2,2
2371,0960a_num3.png,2,3,2,2,2,2,1,1,1,2,2,3,3,2,2
2372,0954a_num3.png,2,2,2,3,2,2,2,1,1,2,2,3,2,1,1
2373,1451a_num3.png,1,1,3,2,2,2,1,1,1,2,1,3,2,1,2
2374,0990a_num3.png,2,2,3,1,2,1,4,1,1,2,2,1,2,1,2
2375,0183c_num7.png,2,3,3,2,2,1,1,1,1,4,2,1,1,2,1
2376,1024c_num2.png,1,3,1,3,2,2,1,1,1,2,1,3,2,1,1
2377,0635a_num2.png,1,2,3,3,2,2,1,2,1,2,2,2,2,1,1
2378,0795a_num5.png,1,3,2,2,2,2,1,1,1,2,1,3,4,1,1
2379,1125a_num1.png,2,3,2,1,2,2,1,1,1,4,2,1,4,1,1
2380,1186c_num5.png,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1
2381,1030b_num2.png,2,3,2,1,2,2,1,1,2,3,2,3,4,2,2
2382,0183c_num2.png,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2
2383,0179b_num2.png,1,3,3,2,2,1,1,1,1,4,2,2,1,2,2
2384,0849c_num1.png,2,3,1,1,2,2,3,1,1,2,1,3,1,1,1
2385,1179c_num3.png,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2
2386,0241b_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
2387,0519c_num2.png,2,3,1,1,2,2,2,1,1,2,2,2,2,1,1
2388,1510b_num1.png,1,2,2,2,2,1,3,1,1,2,2,3,2,2,2
2389,1423c_num1.png,2,2,2,1,2,2,1,2,1,1,2,2,4,1,1
2390,0374a_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,3,2,2
2391,1316a_num4.png,2,2,1,1,2,2,2,1,1,2,2,2,3,1,1
2392,1242b_num4.png,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2
2393,0982c_num3.png,2,3,2,2,2,1,2,2,1,4,2,2,2,1,2
2394,0346a_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
2395,0931c_num1.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
2396,1202c_num3.png,2,3,3,2,2,1,1,2,1,4,2,3,2,2,2
2397,0389c_num2.png,2,3,2,2,2,2,2,1,1,2,2,3,2,1,1
2398,0321a_num1.png,1,2,2,2,2,2,2,1,1,3,2,3,2,1,1
2399,0088a_num2.png,1,2,3,2,2,1,1,1,1,2,2,2,3,2,2
2400,0996b_num2.png,2,2,2,2,2,1,4,1,1,4,2,2,1,2,2
2401,1198a_num2.png,2,2,2,2,2,2,1,1,1,4,1,3,2,1,1
2402,0789c_num2.png,2,2,2,2,2,1,2,2,1,2,2,3,2,2,2
2403,0384a_num6.png,2,3,2,2,2,2,2,1,1,2,2,3,4,2,2
2404,0578a_num4.png,1,2,3,3,2,1,1,1,1,4,2,2,1,2,2
2405,0411a_num5.png,2,2,2,1,2,2,2,1,1,2,1,3,2,1,1
2406,1344c_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
2407,1370b_num2.png,2,2,1,1,2,2,2,1,1,2,2,2,3,2,2
2408,0257c_num4.png,2,2,1,1,2,2,2,1,1,2,2,2,4,2,2
2409,0483b_num2.png,1,2,3,3,2,2,1,2,1,2,2,2,2,1,2
2410,0685c_num1.png,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2
2411,0621a_num2.png,2,2,2,2,2,2,4,1,1,2,2,2,2,2,2
2412,1329a_num1.png,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2
2413,1042b_num5.png,1,3,2,1,2,2,1,2,1,1,1,2,4,1,1
2414,0959a_num3.png,1,3,2,2,2,2,2,1,1,2,2,3,4,2,2
2415,0901a_num3.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
2416,0011c_num1.png,2,2,2,2,2,2,1,2,1,2,2,2,3,1,2
2417,1107b_num3.png,1,1,3,3,2,2,1,2,1,2,2,3,2,1,2
2418,0455a_num2.png,2,2,2,2,2,1,2,2,1,3,2,3,2,2,1
2419,0448a_num4.png,2,2,3,3,2,1,2,2,1,2,2,1,1,1,1
2420,0642c_num2.png,2,2,2,2,2,1,1,2,1,3,2,3,2,2,2
2421,0703b_num2.png,2,1,1,1,2,2,4,1,1,3,1,3,2,1,1
2422,0054a_num2.png,2,2,1,1,2,2,3,2,1,2,1,2,4,1,1
2423,0269a_num2.png,2,2,1,1,2,2,3,2,1,2,2,3,2,1,1
2424,0872b_num1.png,1,2,2,3,2,2,1,1,1,2,2,2,2,1,2
2425,1519b_num4.png,2,1,1,1,2,2,3,1,2,1,2,2,4,1,1
2426,1169b_num3.png,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2
2427,0259b_num5.png,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1
2428,1134b_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,2
2429,1467b_num2.png,1,2,2,1,2,2,2,1,1,1,1,3,2,1,1
2430,1375a_num1.png,2,2,1,1,2,2,2,1,2,2,2,2,3,1,2
2431,0349a_num1.png,1,1,3,3,2,2,1,2,1,2,2,2,2,2,2
2432,0977b_num4.png,2,3,1,1,2,2,3,1,1,1,1,3,4,1,1
2433,0891b_num3.png,2,2,2,1,2,2,2,1,1,2,2,2,4,1,2
2434,0538a_num2.png,1,3,1,1,2,2,2,1,1,2,2,2,2,1,1
2435,0650b_num1.png,1,2,2,1,2,2,4,2,1,2,2,2,1,1,1
2436,0630c_num3.png,1,2,2,1,2,2,2,1,1,4,2,3,2,2,2
2437,1140bb_num1.png,2,2,2,2,2,1,1,1,1,1,2,2,4,2,2
2438,0538a_num5.png,1,3,1,1,2,2,2,2,1,2,2,3,2,2,2
2439,0006a_num3.png,1,2,2,3,2,1,2,1,1,4,2,3,2,2,2
2440,0461b_num1.png,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2
2441,1205b_num2.png,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1
2442,1450a_num1.png,2,1,1,1,2,2,2,2,1,2,2,3,2,1,2
2443,0139a_num1.png,2,3,1,1,2,1,2,1,1,4,1,2,2,1,1
2444,1322a_num1.png,2,2,1,1,2,1,1,2,1,3,2,2,1,1,2
2445,1080cc_num1.png,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2
2446,0788a_num5.png,1,1,3,3,2,2,1,1,1,2,2,2,2,2,2
2447,1269c_num4.png,1,2,2,2,2,2,1,1,1,4,1,3,2,1,1
2448,0343a_num2.png,2,2,2,2,2,2,2,2,1,4,2,2,2,1,1
2449,1234a_num2.png,1,2,2,2,2,1,1,1,1,2,2,3,2,2,2
2450,0017c_num1.png,1,1,3,2,2,1,1,2,1,4,2,1,1,1,1
2451,0148c_num3.png,1,3,2,2,2,2,1,2,1,2,1,3,2,1,1
2452,1489b_num5.png,1,2,1,1,2,2,2,2,1,2,2,3,2,1,2
2453,0600a_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,2,1,1
2454,0196a_num3.png,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2
2455,0100b_num3.png,1,3,3,3,2,1,1,1,1,2,2,1,1,1,2
2456,1130b_num5.png,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2
2457,1379b_num1.png,1,3,3,2,2,2,1,1,1,4,2,2,1,2,2
2458,0779c_num3.png,2,3,3,3,2,1,1,1,1,1,2,2,1,1,2
2459,1411a_num1.png,2,2,1,2,2,1,1,1,1,3,2,3,3,1,2
2460,0108a_num3.png,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2
2461,0087b_num2.png,1,2,2,2,2,1,2,2,1,3,2,3,2,1,2
2462,1461b_num1.png,2,2,2,3,2,1,2,2,1,2,1,3,2,1,1
2463,0583b_num4.png,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1
2464,1134b_num1.png,2,1,1,2,2,2,1,1,1,2,2,3,4,1,1
2465,1100a_num3.png,2,2,2,2,2,2,4,1,1,2,2,1,1,1,1
2466,1011c_num1.png,2,2,2,2,2,2,1,2,1,4,2,3,2,1,2
2467,0411b_num2.png,2,1,1,2,2,2,2,2,1,2,2,3,2,1,1
2468,1113b_num1.png,1,3,3,3,2,1,1,2,1,2,2,2,2,2,2
2469,1140aa_num1.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2
2470,0435b_num6.png,2,3,2,2,2,2,1,1,1,2,2,3,2,1,2
2471,0267b_num1.png,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1
2472,0571c_num1.png,2,1,1,1,2,2,1,1,1,4,1,3,4,1,1
2473,0082b_num3.png,1,2,2,2,2,1,1,2,1,4,2,2,4,1,2
2474,0887c_num2.png,1,3,2,3,2,1,1,2,1,4,2,3,3,1,2
2475,1268b_num1.png,1,2,2,2,2,2,1,2,1,2,2,3,2,1,1
2476,1402c_num2.png,1,2,2,3,2,2,1,2,1,2,2,2,4,1,1
2477,1032c_num3.png,1,2,2,1,2,2,1,1,1,2,2,3,4,1,1
2478,0683c_num1.png,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2
2479,1175c_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,4,1,2
2480,0656a_num5.png,1,3,2,2,2,1,4,1,1,2,2,2,1,2,2
2481,0177bb_num1.png,2,3,3,2,2,1,1,2,1,1,1,1,2,1,2
2482,0321b_num3.png,2,2,1,1,2,2,2,1,1,4,2,2,3,2,2
2483,1122a_num3.png,2,3,1,1,2,2,3,1,1,4,2,3,2,1,1
2484,0319b_num1.png,2,1,1,1,2,2,2,1,1,2,2,2,4,2,2
2485,0416b_num2.png,2,2,2,2,2,1,1,1,1,4,2,3,2,2,2
2486,0027a_num4.png,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1
2487,0199a_num3.png,1,2,3,2,2,1,1,2,1,4,2,2,1,1,2
2488,0488a_num1.png,2,1,1,1,2,2,3,1,1,2,1,2,4,1,1
2489,1466c_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,3,1,1
2490,0330c_num1.png,2,2,1,2,2,2,1,2,1,4,2,2,2,2,2
2491,0977a_num3.png,2,3,1,1,2,2,2,2,1,2,2,3,4,1,1
2492,0812a_num3.png,1,3,2,2,2,1,1,1,1,2,2,3,2,2,2
2493,0332a_num4.png,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1
2494,0075a_num3.png,2,1,1,1,2,2,2,1,1,2,2,3,2,2,1
2495,1521a_num2.png,1,1,1,1,2,2,2,2,1,2,2,3,2,2,1
2496,0602b_num3.png,2,1,1,1,2,2,1,1,1,2,1,2,4,1,1
2497,0631c_num2.png,1,2,1,1,2,2,1,2,1,4,2,2,2,1,1
2498,1332a_num2.png,2,1,1,1,2,2,2,1,1,4,2,3,3,2,1
2499,1266c_num1.png,1,1,1,1,2,2,1,1,1,4,1,2,1,1,1
2500,1345a_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,1,2,2
2501,0792a_num4.png,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1
2502,0681c_num1.png,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2
2503,1118a_num3.png,1,3,3,3,2,1,1,1,1,2,2,1,1,2,2
2504,0116a_num2.png,2,1,1,2,2,2,1,1,1,2,2,3,2,2,2
2505,0699b_num5.png,2,2,2,2,2,1,1,2,1,2,2,2,4,2,2
2506,1120c_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,3,2,2
2507,1178b_num4.png,2,1,1,1,2,2,1,1,1,4,1,3,2,1,1
2508,0931b_num3.png,1,2,3,2,2,2,4,2,1,2,2,2,2,2,2
2509,0650c_num4.png,1,2,2,2,2,2,4,2,1,2,1,2,2,1,1
2510,1195c_num1.png,1,3,3,3,2,1,1,1,1,2,2,3,2,2,1
2511,0919a_num2.png,1,2,2,1,2,2,2,1,1,2,2,3,2,1,1
2512,0942a_num2.png,1,2,1,2,2,2,4,2,1,2,1,3,4,1,1
2513,0151b_num1.png,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2
2514,1195c_num2.png,1,2,3,2,2,1,1,2,1,4,2,3,2,2,2
2515,0270b_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,3,2,2
2516,0002b_num4.png,1,2,2,2,2,1,4,2,1,2,2,2,1,1,1
2517,1226c_num1.png,1,1,1,1,2,2,4,1,1,2,1,3,2,1,1
2518,0495b_num2.png,1,3,1,2,2,1,1,1,1,4,2,3,2,2,2
2519,0340a_num2.png,1,2,3,3,2,2,1,2,1,2,2,2,2,2,1
2520,0238a_num3.png,2,3,2,2,2,2,2,1,1,4,2,3,4,2,2
2521,0953a_num4.png,1,2,2,2,2,2,4,1,1,2,2,3,4,2,1
2522,0125c_num5.png,1,3,3,3,2,2,1,1,1,2,2,1,2,2,1
2523,0556a_num3.png,1,2,2,2,2,2,1,2,1,3,2,2,2,2,1
2524,0822c_num2.png,2,2,2,2,2,1,1,2,1,2,2,3,4,2,2
2525,0966a_num3.png,2,2,2,2,2,2,2,1,1,1,2,3,2,1,1
2526,0556b_num6.png,1,2,2,2,2,2,1,1,1,2,2,3,4,1,1
2527,0910b_num1.png,1,1,1,1,2,2,2,1,1,4,2,3,2,1,1
2528,0050a_num1.png,1,2,2,2,2,2,1,1,1,4,1,3,1,1,1
2529,0826b_num1.png,1,3,2,2,2,1,1,1,1,4,2,1,1,1,2
2530,1455b_num1.png,1,3,1,1,2,2,1,1,1,2,1,1,4,1,1
2531,0480c_num3.png,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1
2532,1067a_num1.png,2,3,2,1,2,2,1,1,2,1,2,2,3,2,1
2533,1485b_num3.png,2,3,1,1,2,2,2,1,1,2,2,2,3,2,1
2534,1171a_num1.png,1,3,1,1,2,2,3,1,1,2,1,2,3,1,1
2535,1429a_num1.png,2,1,1,1,2,1,1,1,2,2,2,2,4,2,1
2536,1520a_num2.png,1,3,1,1,2,2,2,2,1,1,2,3,1,1,1
2537,1318c_num3.png,2,3,2,1,2,2,1,1,1,1,1,3,2,1,1
2538,1041b_num4.png,2,1,1,2,2,2,1,1,2,4,2,2,4,2,2
2539,1142a_num5.png,1,3,3,3,2,2,1,1,1,1,1,3,2,1,1
2540,1215a_num5.png,1,3,3,3,2,1,1,1,1,2,2,1,1,2,1
2541,0233c_num1.png,2,2,3,1,2,1,1,1,1,4,1,2,4,1,1
2542,1245a_num2.png,2,1,1,1,2,2,3,2,2,2,1,2,3,1,1
2543,1421c_num3.png,1,1,1,1,2,2,1,1,1,2,2,2,3,2,1
2544,0572c_num4.png,1,1,1,1,2,2,3,2,1,2,2,3,2,1,1
2545,0049b_num2.png,2,3,2,1,2,1,4,1,1,4,2,2,2,2,2
2546,0272a_num2.png,2,1,1,1,2,2,4,1,1,4,2,3,2,1,1
2547,0260c_num2.png,2,2,1,2,2,2,2,1,1,2,1,2,3,1,1
2548,0890b_num1.png,2,2,2,3,2,2,2,1,1,2,2,3,4,1,2
2549,0635b_num4.png,1,2,3,3,2,2,4,1,1,2,2,3,2,2,2
2550,0460c_num1.png,2,3,2,3,2,1,1,1,1,2,2,2,4,2,1
2551,0102a_num1.png,1,2,3,3,2,1,4,1,1,2,2,2,1,2,2
2552,0168b_num2.png,2,3,1,1,2,2,2,1,1,2,2,3,4,1,1
2553,0687b_num3.png,1,3,2,2,2,1,1,1,1,4,2,2,1,2,2
2554,0077a_num4.png,1,3,3,3,2,1,2,1,1,2,2,2,2,2,2
2555,0898c_num1.png,2,3,1,1,2,2,1,1,1,4,1,3,2,1,1
2556,0528a_num1.png,1,2,3,2,2,1,2,2,1,4,2,3,2,2,2
2557,1007a_num1.png,2,3,2,2,2,1,1,2,1,2,2,1,1,1,2
2558,1271a_num3.png,1,2,3,2,2,1,2,1,1,2,2,2,2,2,2
2559,0938c_num1.png,2,1,2,2,2,2,2,1,1,3,2,3,1,2,2
2560,0006c_num2.png,2,2,2,2,2,1,1,1,1,4,1,2,2,2,2
2561,0493c_num1.png,1,3,2,2,2,1,4,1,1,2,1,2,1,1,1
2562,0285cc_num1.png,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2
2563,0137a_num1.png,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1
2564,1153a_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,4,2,2
2565,0580b_num2.png,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1
2566,1316b_num4.png,2,1,1,1,2,2,2,2,1,2,2,2,3,2,2
2567,0706b_num3.png,1,1,3,3,2,2,1,1,1,2,1,2,2,1,1
2568,0713c_num2.png,1,3,2,2,2,2,2,2,1,2,2,2,2,1,1
2569,1492a_num2.png,2,1,1,1,2,2,3,1,2,2,2,2,4,1,2
2570,0496f_num3.png,2,2,1,1,2,2,3,1,2,2,1,3,4,1,2
2571,0941c_num5.png,2,2,2,1,2,2,2,1,1,1,2,3,2,2,2
2572,0021b_num5.png,2,2,3,2,2,2,1,1,1,4,2,2,2,2,2
2573,0851b_num1.png,1,1,2,3,2,2,2,2,1,1,1,3,1,1,1
2574,0784c_num4.png,1,1,3,3,2,2,4,1,1,4,2,3,1,2,2
2575,0085b_num3.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
2576,0724a_num3.png,2,2,2,2,2,1,1,1,1,2,2,3,2,2,2
2577,0873b_num1.png,2,2,2,2,2,2,2,1,1,4,2,3,3,2,2
2578,0224b_num2.png,1,2,3,2,2,2,1,1,1,2,2,2,1,2,2
2579,0086b_num2.png,1,3,3,3,1,1,1,1,1,1,2,2,2,1,1
2580,0428c_num4.png,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2
2581,0108c_num1.png,1,1,2,1,2,2,3,1,1,2,1,2,2,1,1
2582,1457c_num2.png,1,1,2,2,2,1,1,1,1,4,2,3,2,1,2
2583,1205b_num1.png,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1
2584,1531a_num2.png,1,2,3,3,2,2,1,1,1,1,2,3,2,1,2
2585,0680a_num2.png,2,2,1,1,2,2,1,1,2,2,1,3,3,2,2
2586,0317b_num3.png,2,2,2,2,2,2,1,1,1,3,2,3,2,2,1
2587,0680b_num1.png,2,2,2,2,2,2,1,1,2,3,1,3,2,2,2
2588,1429b_num1.png,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2
2589,0196a_num4.png,1,1,3,2,2,2,1,2,1,2,2,2,1,1,2
2590,1148b_num3.png,1,3,3,2,1,1,1,2,1,1,2,2,1,1,2
2591,0497c_num5.png,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
2592,0537a_num1.png,1,2,3,2,2,2,2,1,1,2,2,3,2,2,2
2593,0984a_num3.png,1,1,3,3,2,1,2,1,1,2,2,2,3,2,2
2594,1296b_num7.png,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1
2595,0725b_num1.png,1,2,1,2,2,1,2,1,1,3,2,2,1,1,1
2596,0444b_num4.png,2,3,2,2,2,1,1,1,1,2,2,1,2,2,2
2597,0158b_num4.png,2,3,2,2,2,1,4,1,1,4,2,2,2,2,2
2598,0200c_num7.png,2,2,1,2,2,2,2,1,1,2,1,2,3,1,1
2599,1497a_num3.png,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2
2600,0695a_num1.png,1,1,3,3,2,2,2,1,1,2,2,3,4,1,1
2601,0333b_num2.png,2,2,1,2,2,2,3,1,1,2,2,3,1,1,2
2602,0076c_num1.png,2,2,1,1,2,2,3,1,1,2,1,2,4,1,1
2603,1471c_num1.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,2
2604,1162a_num3.png,1,2,2,2,2,2,3,1,1,2,2,2,2,1,2
2605,0464c_num2.png,1,2,3,3,2,2,1,2,1,2,2,1,2,2,2
2606,0417a_num2.png,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2
2607,0717bb_num2.png,2,2,1,2,2,2,2,1,1,2,2,2,4,1,2
2608,0407a_num2.png,1,1,1,1,2,2,2,1,1,1,1,3,2,1,1
2609,0460b_num2.png,2,2,3,3,2,1,1,1,1,2,2,3,3,1,2
2610,1362b_num2.png,2,2,1,2,2,2,2,1,1,2,2,3,4,1,2
2611,1426b_num5.png,2,2,2,2,2,1,2,1,1,2,2,3,3,2,2
2612,0236a_num2.png,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1
2613,1287b_num4.png,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1
2614,0376b_num3.png,2,2,2,2,2,1,2,1,1,4,2,2,4,1,2
2615,0172b_num2.png,1,2,2,2,2,1,1,1,1,2,2,2,3,1,2
2616,1555b_num1.png,2,1,1,1,2,2,3,2,1,1,1,1,3,1,1
2617,1156b_num2.png,2,2,3,3,2,1,1,1,1,2,2,2,2,1,2
2618,0405b_num5.png,1,2,2,2,2,2,2,1,1,3,2,3,3,1,2
2619,0128b_num4.png,2,2,1,1,2,2,3,1,1,1,1,2,3,1,1
2620,0997a_num6.png,1,2,2,2,2,1,4,1,1,2,2,2,2,2,2
2621,1518b_num3.png,2,3,2,2,2,2,1,1,1,2,2,2,2,1,1
2622,1251c_num1.png,2,2,2,2,2,1,2,1,1,2,2,3,2,1,2
2623,0911b_num3.png,1,1,3,2,2,2,2,2,1,2,2,2,2,1,2
2624,1157c_num4.png,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2
2625,0667a_num1.png,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2
2626,0524c_num1.png,1,1,2,2,2,2,1,1,1,4,2,2,2,1,2
2627,0706aa_num1.png,1,1,2,3,2,2,2,2,1,2,2,2,2,1,1
2628,0269b_num4.png,2,3,1,2,2,2,2,1,1,2,2,3,2,1,1
2629,1308c_num2.png,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
2630,1381b_num2.png,2,2,2,2,2,2,1,1,1,4,2,2,2,1,2
2631,0093a_num1.png,1,2,3,3,2,1,2,2,1,2,2,2,2,1,1
2632,0688a_num2.png,2,3,1,2,2,1,1,1,1,2,1,3,4,1,1
2633,0699c_num6.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
2634,1096a_num2.png,2,2,1,1,2,2,1,1,1,2,1,3,4,1,1
2635,1522a_num1.png,2,3,1,1,2,2,3,1,1,2,1,3,4,1,1
2636,0246a_num1.png,2,2,2,1,2,2,3,1,1,2,2,2,3,1,1
2637,1108c_num2.png,1,1,3,3,1,1,1,1,1,1,2,1,1,2,1
2638,0308b_num5.png,2,1,2,2,2,2,1,1,1,3,2,2,1,1,2
2639,0393b_num2.png,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2
2640,0080c_num3.png,2,2,2,1,2,1,4,1,1,1,1,2,1,1,1
2641,0071aa_num1.png,2,1,1,1,2,2,3,1,1,4,2,2,1,1,1
2642,0729a_num3.png,1,3,2,2,2,1,1,2,1,4,2,2,1,2,2
2643,0654b_num1.png,1,3,2,2,2,1,2,1,1,2,2,2,1,1,2
2644,0373c_num1.png,2,3,2,2,2,2,3,1,1,2,2,2,2,2,2
2645,0712a_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2646,0100a_num2.png,2,3,3,2,2,1,1,1,1,2,2,2,1,2,2
2647,1224b_num3.png,2,3,2,2,2,2,1,1,1,4,2,3,2,2,2
2648,1141a_num4.png,2,2,3,2,2,1,1,1,1,4,2,2,3,2,2
2649,1003b_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
2650,1471c_num4.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,2
2651,1239b_num4.png,2,2,2,1,2,1,1,1,1,2,2,2,4,2,2
2652,0191b_num2.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
2653,0411a_num1.png,2,1,1,1,2,2,3,1,1,2,2,3,2,2,1
2654,1328b_num2.png,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2
2655,0230c_num5.png,1,2,2,2,2,2,1,1,1,4,2,2,2,2,2
2656,1430a_num2.png,2,2,1,1,2,2,3,1,1,2,2,2,3,2,2
2657,0085c_num4.png,1,3,3,2,2,2,1,1,1,2,2,1,1,2,1
2658,1008c_num3.png,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1
2659,1067a_num3.png,2,2,2,2,2,2,1,1,2,4,2,2,3,2,2
2660,0596a_num4.png,1,2,2,2,2,2,1,2,1,2,1,3,2,1,1
2661,1051a_num1.png,1,1,3,3,2,2,1,1,1,4,1,2,2,1,1
2662,0058c_num2.png,2,1,3,2,2,2,1,1,1,2,2,3,4,1,1
2663,1519b_num1.png,2,3,1,1,2,2,1,1,2,2,1,1,3,1,1
2664,0191c_num4.png,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2
2665,1282a_num1.png,2,3,2,1,2,2,2,1,1,1,1,3,2,1,1
2666,0635b_num3.png,1,2,3,3,2,2,2,1,1,2,1,2,2,1,2
2667,0174c_num4.png,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2
2668,0107b_num1.png,2,3,1,2,1,1,3,2,1,1,2,1,1,2,1
2669,0388a_num1.png,1,1,1,1,2,2,3,2,1,2,1,2,2,1,1
